Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","1997","1997","","60.87","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","1998","1998","","53.15","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","1999","1999","","52.05","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2000","2000","","56.9","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2001","2001","","61.21","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2002","2002","","61.87","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2003","2003","","63.31","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2004","2004","","64.42","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2005","2005","","65.8","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2006","2006","","60.02","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2007","2007","","64.09","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2008","2008","","65.36","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2009","2009","","67.32","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2010","2010","","71.99","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2011","2011","","69.9","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2012","2012","","87.13","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2013","2013","","90.11","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2014","2014","","90.4","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2015","2015","","101.82","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2016","2016","","107.78","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2017","2017","","112.07","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2018","2018","","118.87","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2019","2019","","121.45","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2020","2020","","120.13","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2021","2021","","127.31","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2022","2022","","123.52","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2023","2023","","122.89","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","432","Gross Production Index Number (2014-2016 = 100)","F2044","Livestock","2024","2024","","130.86","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1961","1961","","59.88","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1962","1962","","62.54","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1963","1963","","69.83","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1964","1964","","75.81","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1965","1965","","75.73","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1966","1966","","69.89","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1967","1967","","69.14","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1968","1968","","71.28","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1969","1969","","68.65","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1970","1970","","67.4","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1971","1971","","70.81","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1972","1972","","68.24","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1973","1973","","66.91","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1974","1974","","65.61","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1975","1975","","66.43","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1976","1976","","65.07","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1977","1977","","61.75","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1978","1978","","59.13","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1979","1979","","59.08","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1980","1980","","62.73","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1981","1981","","64.42","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1982","1982","","61.07","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1983","1983","","63.5","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1984","1984","","67.27","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1985","1985","","67.17","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1986","1986","","54.02","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1987","1987","","58.58","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1988","1988","","55.49","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1989","1989","","56.15","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1990","1990","","60.12","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1991","1991","","63.95","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1992","1992","","68.32","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1993","1993","","70.84","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1994","1994","","75.75","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1995","1995","","76.52","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1996","1996","","73.09","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1997","1997","","72.51","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1998","1998","","62.13","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","1999","1999","","59.72","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2000","2000","","64.11","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2001","2001","","67.88","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2002","2002","","67.9","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2003","2003","","68.98","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2004","2004","","69.71","E","Estimated value"
"QI","Production Indices","144","Sri Lanka","434","Gross per capita Production Index Number (2014-2016 = 100)","F2044","Livestock","2005","2005","","70.76","E","Estimated value"
